firm,market cap,return,vol
A000020,272332.0,9.999999999999854,2.7357823193972606
A000030,10647000.0,-1.2658227848102888,1.8822194371591363
A000040,61186.0,47.239263803681,4.217487975878977
A000050,381072.0,2.5454545454545174,2.070245641915073
A000060,2592943.0,-11.349036402569613,1.3821995038383963
A000070,1044841.0,-6.477732793522318,3.6498040212886362
A000075,16966.0,-0.5347593582887833,1.5838459598444852
A000080,1690220.0,-13.709677419354783,1.671669390414185
A000087,20682.0,-5.449591280653898,0.6329658238200949
A000100,2554831.0,7.4245939675173345,2.1038101769359807
A000105,45112.0,10.810810810810946,1.6349450443529538
A000120,3193728.0,20.344827586206883,2.085885710212943
A000140,234388.0,-7.450980392156881,1.0415627903256426
A000145,4633.0,-7.889344262294995,1.229737648481439
A000150,2169374.0,1.7391304347825542,2.2773332686671863
A000155,323773.0,5.817174515235379,0.6762244784369494
A000157,72349.0,5.124653739612217,0.6663203182181469
A000180,182749.0,24.52830188679238,2.0279812219166793
A000210,2867520.0,1.7156862745098866,2.163623847691821
A000215,125780.0,2.1021021021021324,1.7714876155719899
A000220,75786.0,35.102040816326465,4.958727168041764
A000225,7753.0,25.52238805970144,3.7666048691470313
A000227,3060.0,15.281501340482517,3.927431491585822
A000230,158928.0,-1.3157894736841813,1.3309169823078304
A000240,1758081.0,0.2724795640327127,1.2047591314096708
A000270,13579672.0,3.987730061349559,1.6083435742543228
A000300,64328.0,66.89280868385363,3.2907417508520242
A000320,213988.0,-2.1472392638037463,1.406409681659584
A000325,3807.0,4.228855721393021,1.952390503099746
A000370,950255.0,-11.552795031055895,1.83467012757908
A000390,193330.0,0.5398110661268385,1.8344556357335302
A000400,389412.0,6.724137931034568,2.771316118083682
A000430,231880.0,43.243243243243136,3.537265155115614
A000480,348400.0,-0.3500583430571802,0.5655640387402882
A000490,227791.0,-12.769953051643135,3.8166659020061964
A000500,95480.0,27.394209354120292,2.358255121358289
A000520,46915.0,244.28086070215187,9.01998170949629
A000540,343698.0,11.742424242424265,2.356840669464097
A000545,3802.0,25.52552552552556,2.563487595363256
A000547,3348.0,52.40274599542345,3.9360529693983883
A000590,92589.0,24.078624078624134,2.8679146820894097
A000640,785693.0,-6.324110671936689,1.903635200561749
A000650,135347.0,3.169398907103904,0.8517565963879462
A000660,55692181.0,10.810810810810878,2.256803341265201
A000670,1978351.0,-21.656050955414052,1.3545355345420595
A000680,228135.0,17.028380634390583,1.286547515671385
A000700,165366.0,10.371517027863852,2.3543784638738683
A000720,4042214.0,77.41046831955916,4.2693142084693925
A000725,4691.0,549.2146596858641,8.670345283433747
A000760,50400.0,21.12676056338032,3.490361578453128
A000810,12649081.0,1.5065913370998274,1.2158092709362012
A000815,564984.0,3.4482758620688836,1.0057111005984114
A000850,122320.0,-1.2750455373405245,1.9764509528172238
A000860,243425.0,-10.569105691056935,1.1640988838668702
A000880,3110788.0,-4.534883720930205,1.8418543415020208
A000885,10209.0,6.7441860465116354,2.5823497425015054
A00088K,407867.0,-5.234159779614334,1.019258867478283
A000890,94253.0,13.79310344827589,1.9123690737432049
A000910,61041.0,43.77406931964061,3.431196915293978
A000950,32424.0,44.356955380577375,3.9053319904122996
A000970,204520.0,55.09761388286347,2.728106179337696
A000990,532414.0,22.68907563025211,3.10853385295353
A000995,3836.0,17.57575757575762,2.25384993522552
A001020,66686.0,26.190476190476165,3.7560131915045445
A001040,5295625.0,-5.056179775280989,1.5754966820578344
A001045,174263.0,-1.4473684210525861,1.1222181623323921
A001060,867551.0,-10.462555066079293,2.34890842001977
A001065,4176.0,-0.38461538461542766,1.6708619925726989
A001067,3584.0,4.84061393152293,1.666597036697648
A001070,78864.0,-16.98717948717944,2.0042255410575978
A001080,75530.0,6.830601092896171,0.8395326866972334
A001120,1052334.0,-8.931698774080632,1.8213144558510883
A001130,281385.0,15.757575757575637,1.2921962890650027
A001140,15780.0,75.73221757322175,3.8588381040547413
A001200,338548.0,9.361702127659765,2.4536717309210974
A001210,49450.0,19.83584131326934,2.696734949735405
A001230,1049760.0,-9.5238095238095,2.839482748590869
A001250,230682.0,58.523725834798014,3.4135298173651423
A001260,59210.0,312.2670807453416,8.138219343654669
A001270,260803.0,-0.6085192697769637,1.71644975796558
A001275,68400.0,-4.194260485651369,1.2352000402357082
A001290,87957.0,82.55813953488362,5.2622067781376565
A001340,118809.0,43.60902255639096,2.6100927898148987
A001360,166536.0,-8.399800598205342,3.4139089965775575
A001380,179857.0,-22.622107969151738,4.392639074360662
A001390,303149.0,-2.3465703971119023,3.7330919091816526
A001420,26334.0,30.242510699001592,3.447933121477752
A001430,1041795.0,-12.27495908346964,1.8633386109868133
A001440,963532.0,52.212389380530986,2.995788124657665
A001450,4201800.0,-17.030567685589514,1.8702863842913455
A001460,191132.0,-7.973421926910307,0.8145535059931064
A001465,32846.0,-3.3112582781456457,1.083649932954534
A001470,130617.0,31.420373027259394,5.5068421837438235
A001500,319775.0,9.813084112149495,1.902124038729782
A001510,368135.0,5.485232067510526,1.7749259085567948
A001515,13929.0,8.367626886145295,2.4961076833182227
A001520,473788.0,11.168831168831161,2.3744691693130475
A001525,5862.0,-2.6068821689259503,2.3146727189987626
A001527,3178.0,15.714285714285726,1.720198797265096
A001529,1987.0,26.39821029082774,2.290208445730856
A001530,125432.0,-0.7448789571694481,0.964493549165037
A001550,58011.0,76.30522088353422,4.9683159018288325
A001560,59000.0,17.74744027303754,2.126146151398764
A001570,105921.0,-0.6109979633401985,2.0576938630762274
A001620,56777.0,15.350877192982338,2.340298731021756
A001630,363215.0,-5.970149253731294,1.5195720562072472
A001680,954553.0,-4.847396768402145,1.8805172864509494
A001685,18155.0,3.088803088803127,1.0809165195943244
A001720,532200.0,0.1718213058419682,1.2078205115854883
A001725,387252.0,-7.706093189964147,0.758364516629297
A001740,1650448.0,-21.601208459214526,1.5109628832070672
A001745,6239.0,30.253623188405744,2.790789260768343
A001750,98264.0,4.370860927152176,0.8172397528359606
A001755,4799.0,-0.11185682326617652,1.244414990217797
A001770,20896.0,38.23529411764708,4.269155778067457
A001780,256363.0,51.474530831099145,4.43728624486859
A001790,216580.0,2.8225806451612767,1.434201445045811
A001795,9206.0,-4.440892098500626e-14,0.9881265861662334
A001799,3002.0,12.765957446808551,1.7383097463716628
A001800,1669464.0,-9.54128440366977,2.1203968585565343
A001820,447505.0,66.98337292161523,4.573625638516362
A001880,227696.0,10.810810810810878,3.047699246242345
A001940,274189.0,-8.416491596638675,1.5154289600479058
A002000,342708.0,52.30998509687039,3.948261481613269
A002005,13393.0,19.536423841059623,3.920487110861316
A002020,740557.0,-16.748768472906374,1.6511226207380454
A002025,30462.0,-13.475177304964504,1.349453538686853
A002030,250872.0,27.155172413793018,2.031804892890708
A002070,53364.0,4.9932523616733615,0.7981023782987693
A002100,130367.0,62.75510204081629,4.682969930650923
A002140,67087.0,33.63802559415004,3.931380501896173
A002150,166745.0,79.49238578680198,4.8074850727068235
A002170,123450.0,12.224938875305691,1.2133421867593612
A002200,62600.0,59.99999999999994,2.7906798385391536
A002210,122545.0,227.45098039215694,8.4487528499941
A002220,53958.0,22.550831792975877,2.2729136494248134
A002240,590400.0,-10.445468509984646,1.7639035345745222
A002250,335579.0,-3.7102473498234256,0.5611530609022155
A002270,625924.0,29.71530249110319,2.077118220660154
A002300,112111.0,13.96895787139696,1.2451528382370909
A002310,163008.0,83.5616438356164,3.2102323297105078
A002320,311341.0,0.1919385796545381,1.8144007531579378
A002350,1152481.0,7.659574468085184,1.183211145538326
A002355,37635.0,-12.262521588946495,0.9824356008274681
A002360,156143.0,19.718309859154857,2.280670982595534
A002380,4022031.0,-1.3157894736841258,1.6067717930690388
A002390,415605.0,-7.2058823529412175,3.4142452855693146
A002410,42904.0,79.22437673130209,5.00218786663533
A002420,29917.0,30.55181695827731,4.298745716045185
A002450,212748.0,16.182572614107894,2.996316741973236
A002460,188630.0,6.578947368421018,1.76708744935628
A002600,172800.0,-21.492007104795785,1.6118650488048645
A002620,155569.0,-19.15184678522569,1.6734506452847349
A002630,176099.0,-7.359307359307266,2.171124868950903
A002690,48975.0,48.04216867469895,4.277826218216905
A002700,99111.0,17.993079584775007,1.833975203403826
A002710,42227.0,17.819148936170226,2.1433327237972515
A002720,91680.0,8.067542213883616,4.721483946446878
A002760,64692.0,87.23404255319156,5.847706796023173
A002780,278351.0,25.916230366492155,2.6338820523657738
A002785,2777.0,28.20512820512826,3.6705862543204284
A002787,2314.0,22.335025380710682,4.58513567083941
A002790,11626603.0,-5.944055944055937,2.4193906522901245
A002795,377605.0,-6.105610561056086,1.8268149879690636
A002810,291459.0,-5.551115123125783e-14,1.8164318208444548
A002820,97082.0,9.652509652509544,3.8502557751673208
A002840,178411.0,5.145413870246052,1.1411015388977062
A002870,28736.0,51.7412935323383,3.374307545572787
A002880,96926.0,32.09302325581389,3.110578945355043
A002900,106584.0,81.92771084337342,4.212229345327719
A002920,92373.0,-3.840682788051264,0.9612617979307647
A002960,499200.0,-12.483574244415252,1.0590067531829772
A002990,340929.0,49.73544973544983,2.900228718674454
A002995,6386.0,50.88105726872243,5.642980697523841
A003000,1051722.0,0.3745318352059934,2.795446694504057
A003010,44177.0,124.17266187050377,5.872013279012416
A003030,577200.0,-7.3022312373225535,2.9386055192110763
A003060,346937.0,-6.99300699300699,2.4920702618989097
A003070,246558.0,16.98880976602235,2.2691705416482044
A003075,5568.0,11.142061281336947,2.935105493846942
A003080,121321.0,11.525423728813733,0.9972520356221114
A003090,1125047.0,3.3419023136246118,3.1513139868510898
A003120,356440.0,-15.471698113207555,1.7194663148304528
A003160,161579.0,1.9493177387914562,1.8477940373789792
A003200,264000.0,-6.363636363636371,0.8756466743576703
A003220,387728.0,-5.238095238095209,2.2216720902509097
A003230,729196.0,-8.000000000000085,3.247701573781093
A003240,1466348.0,6.782215523737789,2.2497429322492994
A003280,95913.0,7.189542483660172,3.2861079699106344
A003300,1078980.0,18.181818181818144,3.3268195543047794
A003350,218896.0,-4.3172690763052195,3.7593185367369877
A003410,1879396.0,81.64893617021269,3.7630970612589985
A003415,4832.0,141.8749999999999,5.2044639136781745
A003460,180314.0,-4.838709677419328,0.6893997493200187
A003465,52779.0,-5.666666666666719,1.5049792700338884
A003470,770369.0,23.629242819843288,2.965613059664181
A003475,32732.0,10.000000000000032,2.0204180150194104
A003480,119005.0,2.7227722772276364,1.5863216994535296
A003490,3210491.0,-4.615384615384722,2.039604837140055
A003495,16051.0,1.6556291390728006,2.031132877199328
A003520,1605798.0,-10.147991543340417,3.0705856284540047
A003530,465595.0,17.765567765567745,2.436560614739565
A003535,11568.0,13.88329979879288,1.8796593667289054
A003540,731137.0,-2.105263157894721,2.1254043474594893
A003545,246480.0,-1.8438177874186779,1.019445154878242
A003547,88400.0,-2.761795166858483,0.8519568774621474
A003550,15702699.0,-9.88888888888888,1.6211741233077095
A003555,164739.0,-8.484848484848506,1.1237085065434353
A003560,368690.0,-11.316872427983515,3.40859573847512
A003570,242901.0,-8.221024258760046,1.2717161263533732
A003580,81999.0,34.40170940170935,5.276615793932348
A003610,84628.0,6.8010075566750094,1.2754643766105411
A003620,706301.0,-4.247104247104305,1.5919548048856944
A003650,149264.0,-0.46948356807512415,0.9224491676311718
A003680,35881.0,13.671274961597458,1.1632922484378374
A003690,1324060.0,5.479452054794565,1.2211532808125756
A003720,38760.0,-6.22222222222224,1.5702065683515583
A003780,37960.0,6.782608695652126,1.9202883001835023
A003830,152056.0,7.894736842105221,1.1821777344963453
A003850,424320.0,13.551947362835648,2.9175414581813492
A003920,501840.0,-2.7142857142856025,0.9959091442248988
A003925,37082.0,4.440892098500626e-14,0.66939600633665
A003960,146630.0,22.81746031746039,2.8941488327855027
A004000,1674420.0,-1.2326656394452962,2.5204894019027755
A004020,7819923.0,11.584327086882462,2.1408756212943003
A004060,187648.0,-0.883002207505601,2.1905617355067752
A004080,106560.0,4.440892098500626e-14,1.6922322068073001
A004090,63227.0,74.43064182194605,5.886466456165671
A004100,62390.0,-0.28248587570619543,1.5127338776344184
A004105,11418.0,22.869318181818123,2.054661451305766
A004130,563772.0,-39.299610894941615,3.1015747001894525
A004135,20952.0,-9.64467005076144,1.3599512296874405
A004140,46672.0,56.747404844290486,3.0433314618916785
A004150,211633.0,10.606060606060641,1.9236059801148064
A004170,2953554.0,48.86956521739121,2.9183801310723467
A004200,127145.0,44.329896907216515,2.9852593035623025
A004250,191678.0,0.9596928982724906,1.4159730640663615
A004255,13438.0,8.543689320388271,0.9700185681393926
A004270,78218.0,-11.453744493392115,1.6396576013130972
A004310,121440.0,52.849740932642476,6.3693250605976885
A004360,243289.0,4.31372549019613,1.34166602020961
A004365,28481.0,-3.1413612565445725,1.2435025696689874
A004370,2153255.0,-8.177905308464783,1.385063915779136
A004380,455700.0,-31.187122736418527,2.99089323007295
A004410,86714.0,-2.316602316602334,1.999874897813546
A004415,11545.0,8.174904942965867,2.742200115051232
A004430,648000.0,8.10810810810798,3.184968435340806
A004440,161696.0,23.387096774193417,3.3447222378495423
A004450,111597.0,-1.960784313725461,1.2017284680254299
A004490,500500.0,-7.5630252100840405,1.346158328869653
A004540,154921.0,4.987834549878278,1.2426602526565047
A004545,6060.0,6.422018348623815,1.7244729778994883
A004560,176422.0,18.623481781376473,2.95311870070839
A004565,4932.0,204.63576158940378,6.912841986407928
A004690,458218.0,-3.0837004405286916,1.9124028627029155
A004700,271950.0,-3.9092055485497545,0.8533033744116694
A004710,369235.0,-25.37313432835826,1.9974889137733691
A004720,129251.0,-7.9166666666666945,3.6196004390371552
A004770,84833.0,24.185248713550767,4.709079555682339
A004800,4898885.0,-6.779661016949312,2.125436746790334
A004830,57781.0,24.666666666666835,2.4860809664562216
A004835,3925.0,60.94890510948905,3.660809219669084
A004840,149340.0,8.52713178294573,2.033057273104
A004870,248003.0,83.79120879120903,4.077849163020966
A004890,163459.0,11.432706222865384,2.0029238885180507
A004910,129280.0,-6.36815920398014,1.5174408568248585
A004920,32157.0,22.406639004149408,3.4059813410956865
A004960,244709.0,0.22172949002223774,2.7913767594715657
A004970,263200.0,2.134146341463272,1.354298955837534
A004980,135408.0,94.34628975265025,5.213339326889186
A004985,3664.0,36.11111111111103,2.6573588832497808
A004987,2339.0,32.85714285714292,4.578775483566785
A004989,2407.0,18.443113772455,2.262139713343786
A004990,4796763.0,-11.671469740633977,1.7789466952434867
A00499K,66270.0,-17.49663526244958,1.0906996184099969
A005010,106893.0,-2.6143790849671777,1.9619062095036073
A005030,30312.0,-16.638655462184825,3.7274845171219457
A005070,251495.0,21.316614420062674,3.7257238554759695
A005090,212138.0,-1.509872241579513,4.199486358137913
A005110,58752.0,46.36871508379872,4.014256421832245
A005180,621613.0,0.6250000000000311,1.4898178262006365
A005190,88037.0,-1.5105740181269534,1.5673015549374594
A005250,1845857.0,-2.82776349614392,1.941790064442563
A005257,22757.0,-14.473684210526338,1.6088138038536073
A005300,1062331.0,21.12359550561802,1.8441732171820804
A005305,43960.0,30.714285714285804,1.2514691013436947
A005320,40532.0,15.313935681470149,4.2996085104579445
A005360,53857.0,17.549668874172177,2.0257587636813894
A005380,34363131.0,1.6611295681063565,1.930958513112027
A005385,2352805.0,1.6181229773463368,1.657330570060415
A005387,3836614.0,1.4778325123152802,1.9164330975159083
A005389,213382.0,1.748251748251639,1.061520567525043
A005390,153049.0,22.072072072072157,2.620056318047184
A005420,392659.0,-32.298136645962785,4.551589001977291
A005430,167184.0,-22.45250431778939,1.7594776345869374
A005440,1460682.0,2.702702702702653,1.6161287469184054
A005450,34623.0,15.647550322825744,2.6400459886875867
A005490,28989623.0,0.13986013986009294,2.2895190043574463
A005500,498315.0,26.190476190476343,2.4599165725879133
A005610,1350440.0,-21.753246753246746,1.8173055710695447
A005680,261000.0,-6.9230769230768985,1.465176903953122
A005690,332926.0,207.03125000000014,7.814998203663809
A005720,406399.0,-1.8592297476760389,0.9186034195036843
A005725,18975.0,-2.9126213592232553,1.2967857717151527
A005740,224195.0,18.300653594771177,2.8157898669927626
A005745,8080.0,10.370370370370363,2.606749504050343
A005750,106369.0,5.12422360248439,2.11085915301275
A005800,135000.0,-10.963455149501755,1.4108463603917745
A005810,411346.0,-6.839186691312438,0.9602675692953079
A005820,50930.0,14.347826086956527,2.0950309111977616
A005830,5040960.0,-11.014492753623163,1.636690639093637
A005850,829695.0,-10.625000000000039,3.1666026190667553
A005870,160923.0,4.444444444444318,2.2111480539271313
A005880,558146.0,23.768736616702313,3.841783967567103
A005930,328942963.0,-0.6199147617202638,1.9095952620889503
A005935,38143712.0,-2.0334928229665206,2.0444444447920094
A005940,3911584.0,18.279569892473102,2.419447821747093
A005945,168518.0,7.223476297968268,1.260211842240841
A005950,232990.0,-13.636363636363647,1.7569592603822508
A005960,210621.0,15.384615384615374,2.403417896188187
A005965,3770.0,46.40718562874251,5.601713269059648
A005980,96975.0,8.539603960396057,1.9929742763933178
A006040,1130035.0,6.583072100313592,1.5501365198751642
A006060,567030.0,-11.212121212121184,2.3231748600463313
A006090,123438.0,6.439393939393878,1.481544355635054
A006110,35695.0,23.839009287925705,2.3517982621996856
A006120,1883060.0,-19.903846153846118,2.215108751610987
A006125,114094.0,-25.200000000000056,1.660923721401679
A006200,37770.0,14.975247524752477,1.1365595494154774
A006220,158221.0,-5.982905982906028,0.9880482824850828
A006260,2334500.0,12.027027027027003,2.4796902274925072
A006280,2641158.0,-2.654867256637161,2.5930889145673044
A006340,73215.0,93.72197309417014,5.033553334916034
A006345,5885.0,101.4767932489451,6.32936835140086
A006360,2028409.0,54.06360424028267,2.919962124913404
A006370,130400.0,-16.83333333333331,0.9605122917590305
A006380,303200.0,-5.100671140939639,3.6362933048210393
A006390,255568.0,94.73684210526316,4.611793735594202
A006400,14062346.0,-7.951807228915742,2.5444025713829332
A006405,151273.0,-14.226804123711279,1.652911013401783
A006490,196359.0,391.3793103448291,8.041576044737548
A006570,83738.0,-12.966417910447692,1.4986059040178095
A006650,1712750.0,-3.1894934333957847,2.8585308473071755
A006660,93046.0,4.721030042918506,1.2507758234803443
A006740,64380.0,20.847457627118636,3.3517083893311357
A006800,6123448.0,10.064615047639824,2.257511351254754
A006805,86284.0,-9.71987850151873,1.563868061786285
A006840,907458.0,9.205020920502038,1.870607977811335
A006880,68016.0,22.04861111111107,1.3198570527374391
A006890,52954.0,11.234705228031029,0.9079156959421075
A006980,91001.0,34.49419568822538,3.933676623939445
A007070,3103100.0,-2.8642590286425906,2.486041297491306
A007110,95659.0,115.67164179104483,5.134413982110548
A007120,56041.0,21.54398563734292,2.9651244041042237
A007160,341500.0,2.0467836257309413,1.2414445409935038
A007210,274240.0,2.902055622732802,2.926438210932104
A007280,38204.0,185.17647058823536,3.9382996771718624
A007310,2772640.0,-7.374999999999887,1.5523398650667515
A007340,319308.0,8.571428571428585,1.7976154947499816
A007460,647072.0,-16.23376623376622,4.0013058693498875
A007540,86849.0,1.7973856209151373,1.5261426549841564
A007570,734223.0,2.0382165605095315,2.3213895870585115
A007575,11394.0,-2.8790786948176605,1.6580502237307195
A007590,95323.0,14.421768707482885,2.370666543510432
A007610,56970.0,82.93706293706298,6.171176100699199
A007630,174392.0,29.499999999999883,6.716197842182256
A007660,174359.0,-2.2093023255812416,1.908954855503941
A007690,366650.0,2.5000000000000133,2.005622600535588
A007700,646030.0,12.106537530266248,3.227544571958711
A007810,311794.0,-33.308550185873685,2.8978482834752004
A007815,14853.0,-16.999999999999982,1.4934449823910476
A00781K,4279.0,-3.165735567970196,1.6340190176517884
A007860,172812.0,-16.689280868385303,1.3435433047413456
A007980,172983.0,-5.588235294117583,2.149609295963635
A008040,199014.0,16.783216783216726,1.8197933181475248
A008060,481132.0,-14.012096774193594,1.4658408592732557
A008110,42014.0,-0.36900369003686206,1.35978587516986
A008250,89236.0,61.95652173913027,4.150508958139878
A008260,83291.0,24.87223168654178,2.088198581880451
A008350,109077.0,56.218905472636905,3.5764402202253844
A008355,2762.0,80.92105263157899,4.798734549252844
A008420,58127.0,38.219895287958174,2.8964253931298605
A008490,378310.0,6.0747663551401265,1.860919988719734
A008500,29880.0,-17.382413087934545,1.3168185494859728
A008560,2770808.0,-3.9999999999999036,2.22606159598382
A008600,92340.0,16.568047337278102,2.5219026106234095
A008700,169675.0,27.23404255319144,5.840504733761804
A008730,525760.0,-24.249422632794413,2.2362679663010323
A008770,3332165.0,45.34883720930234,2.692431350819377
A008775,38872.0,34.99043977055452,2.5519288823227053
A008870,70800.0,14.71004243281473,2.195017597200294
A008930,6913066.0,-34.323144104803426,2.6827808482337128
A008970,72145.0,199.88974641675824,6.3637160482743065
A009070,76800.0,30.588235294117805,2.7285799204409455
A009140,30945.0,35.660847880299265,6.138982646936022
A009150,7469370.0,23.99999999999998,2.607682780106711
A009155,134884.0,7.659115426105689,2.0715393706477214
A009160,120121.0,6.707317073170627,1.5676639200191498
A009180,33779.0,30.882352941176606,3.7166009102142663
A009190,39417.0,37.18354430379742,2.788823321926873
A009200,101735.0,56.326530612245065,2.5035669859981016
A009240,4236107.0,-36.54390934844197,2.740141216490156
A009270,134203.0,21.17647058823522,5.239290804984592
A009275,5172.0,45.81105169340462,6.573502186175674
A009290,458682.0,3.4522439585731313,2.011818877509244
A009310,131337.0,-17.76061776061786,2.295625833477651
A009320,126501.0,10.669077757685287,3.791847912914217
A009410,786920.0,6.944444444444331,3.1636474026072907
A009415,12941.0,31.91489361702129,4.07105409500609
A009420,1274672.0,16.92913385826764,5.278226052511813
A009440,116662.0,5.48204158790162,1.8513024592520733
A009450,653537.0,17.021276595744638,3.2253927664901973
A009460,60264.0,18.905472636815833,1.5384601220109775
A009470,121033.0,-9.57446808510637,4.66199847905594
A009540,5694875.0,14.59265890778867,2.9237365893479303
A009580,282840.0,62.22222222222224,2.828070633121103
A009680,303600.0,12.920738327904434,2.532672493606323
A009770,103874.0,-12.114014251781413,1.3991483609361326
A009810,35423.0,131.13207547169813,4.435225925539819
A009830,5207976.0,-11.550151975683843,2.1330332376475893
A009835,18485.0,-5.9880239520958,1.48698515457576
A009970,756775.0,-1.4571948998178041,1.785064362251491
A010040,68934.0,38.10316139767065,2.618015312127285
A010050,240895.0,18.181818181818098,2.257473592475093
A010060,3243514.0,9.688581314878864,3.6735809594924396
A010100,60292.0,14.213197969543167,1.9364958496655518
A010120,1953000.0,17.073170731707332,3.1245233993737163
A010130,9302910.0,-10.256410256410254,1.550878305450523
A010140,2858700.0,16.523260901268742,2.962801703288873
A010145,4312.0,111.17291924810844,5.50912910716171
A010420,29510.0,0.6849315068492734,2.845787498945802
A010580,29613.0,27.87136294027559,2.1171836655042706
A010600,54595.0,-8.541973490427035,4.1719240922431124
A010620,1574000.0,12.359550561797805,3.0884282935443506
A010640,16400.0,17.073170731707332,2.071073024548704
A010660,47740.0,2.5882352941176023,1.7209902918726663
A010690,149983.0,-11.217183770883054,1.4417841200829953
A010770,50238.0,63.37625178826887,5.917725527574833
A010780,1072764.0,-8.866279069767424,2.248886931006945
